overs_played,wickets_lost,avg_batting_avg,avg_bowling_avg,avg_strike_rate,avg_economy,powerplay_runs,middle_overs_runs,total_innings_runs,team_batting_avg,team_bowling_avg,total_run_avg,overs_batted
7,4,27.3,22.3,149.4,9.32,18,25,61,20.9,19.2,8.71,7
7,4,25.6,28.6,129.4,9.69,18,25,50,15.4,27.0,7.14,7
5,7,31.7,28.5,151.6,9.56,18,25,35,20.0,32.1,7.0,5
9,1,35.0,24.6,118.1,10.61,18,25,98,70.0,24.2,10.89,9
10,1,28.3,16.2,126.8,9.96,18,25,103,79.1,13.8,10.3,10
5,8,27.9,22.2,149.9,10.11,18,25,30,18.6,15.6,6.0,5
8,1,42.1,18.9,118.4,10.62,18,25,89,68.2,20.4,11.12,8
10,3,25.7,23.5,117.6,9.54,18,25,102,29.0,24.0,10.2,10
10,5,26.6,26.3,132.5,10.48,18,25,86,22.1,32.0,8.6,10
7,8,15.0,24.3,142.6,10.81,18,25,48,10.0,27.1,6.86,7
10,8,26.9,15.0,147.3,9.59,18,25,86,17.5,21.7,8.6,10
7,9,25.6,21.1,149.2,9.25,18,25,65,14.4,21.2,9.29,7
7,4,21.7,15.6,160.0,8.64,18,25,66,20.2,13.4,9.43,7
5,2,24.0,21.7,165.1,10.27,18,25,52,28.6,17.4,10.4,5
8,2,26.4,22.4,136.7,8.23,18,25,87,38.1,26.1,10.88,8
10,8,33.2,15.0,153.8,8.85,18,25,96,16.7,15.6,9.6,10
8,7,35.0,25.9,130.2,9.75,18,25,78,19.9,25.0,9.75,8
7,5,43.1,21.3,146.9,8.5,18,25,85,31.1,19.4,12.14,7
8,9,27.0,21.9,136.8,8.92,18,25,41,11.3,17.8,5.12,8
7,3,25.3,15.0,149.8,10.95,18,25,76,26.2,18.0,10.86,7
8,5,21.7,21.6,139.6,10.03,18,25,56,18.6,24.7,7.0,8
7,5,25.4,20.1,125.0,10.47,18,25,62,18.0,18.8,8.86,7
9,7,19.9,25.3,131.5,9.22,18,25,69,17.9,29.4,7.67,9
5,5,17.6,28.6,154.0,9.05,18,25,30,10.3,30.7,6.0,5
6,8,17.1,30.1,123.5,9.32,18,25,30,12.5,38.2,5.0,6
8,3,15.8,25.0,150.7,8.99,18,25,51,11.8,20.7,6.38,8
9,3,25.5,22.6,164.7,8.67,18,25,89,27.2,28.0,9.89,9
9,3,22.5,27.9,145.8,8.94,18,25,78,23.3,33.6,8.67,9
8,5,34.0,24.5,147.4,9.77,18,25,88,18.7,22.7,11.0,8
10,1,32.2,15.0,159.1,8.76,18,25,106,78.9,14.6,10.6,10
9,6,31.7,27.3,140.1,8.97,18,25,72,18.7,26.8,8.0,9
4,3,25.6,16.6,162.9,8.1,18,25,30,15.3,18.8,7.5,4
7,5,36.7,28.8,135.6,9.67,18,25,78,27.5,26.3,11.14,7
7,6,21.5,19.1,123.9,10.34,18,25,46,14.9,27.5,6.57,7
6,2,15.9,20.2,130.6,8.08,18,25,41,21.7,19.1,6.83,6
9,3,33.3,24.1,127.3,9.54,18,25,64,27.8,21.7,7.11,9
10,6,34.8,19.7,141.1,10.85,18,25,103,26.4,20.8,10.3,10
7,4,31.9,25.2,158.7,10.94,18,25,62,16.9,34.3,8.86,7
5,4,32.0,23.0,142.7,9.51,18,25,50,21.8,25.6,10.0,5
9,5,33.7,21.1,160.5,10.58,18,25,89,26.3,18.4,9.89,9
8,2,21.2,18.6,131.8,9.65,18,25,86,34.1,13.3,10.75,8
7,5,33.9,22.0,165.7,9.69,18,25,63,19.6,20.4,9.0,7
8,5,26.8,16.6,142.9,8.11,18,25,78,19.2,13.0,9.75,8
7,1,22.9,26.3,117.5,7.55,18,25,90,64.5,25.3,12.86,7
9,4,30.0,29.0,137.4,9.96,18,25,91,25.3,27.3,10.11,9
7,6,34.7,18.5,122.9,9.69,18,25,89,21.5,12.6,12.71,7
8,4,24.3,28.7,134.5,9.53,18,25,52,16.3,24.6,6.5,8
10,3,25.1,25.5,185.4,10.54,18,25,114,37.5,25.9,11.4,10
10,5,27.3,21.2,160.4,9.13,18,25,101,27.8,23.0,10.1,10
10,3,31.0,20.6,176.8,10.79,18,25,93,39.5,25.2,9.3,10
9,0,34.3,23.8,139.6,8.73,18,25,97,70.6,28.8,10.78,9
10,8,23.2,23.5,143.5,10.33,18,25,83,12.8,22.5,8.3,10
8,7,33.0,15.0,134.0,7.57,18,25,59,21.7,12.0,7.38,8
6,6,23.4,28.9,119.5,10.75,18,25,30,12.5,28.4,5.0,6
8,2,19.9,27.1,163.3,9.46,18,25,52,21.9,30.1,6.5,8
7,5,29.6,21.2,140.6,10.68,18,25,90,22.3,22.8,12.86,7
7,2,34.7,23.7,120.2,9.13,18,25,49,23.7,22.3,7.0,7
8,3,35.6,28.5,138.9,7.7,18,25,79,32.1,32.4,9.88,8
6,3,25.0,29.1,139.3,10.73,18,25,49,16.5,35.3,8.17,6
9,3,21.3,15.0,131.6,8.76,18,25,104,28.8,17.2,11.56,9
6,3,31.8,24.4,154.0,8.96,18,25,65,26.2,31.1,10.83,6
7,7,38.1,15.0,143.1,10.78,18,25,54,17.9,13.8,7.71,7
8,9,18.8,15.0,138.6,10.29,18,25,39,10.0,16.2,4.88,8
4,7,24.4,25.2,149.1,10.92,18,25,35,10.2,26.7,8.75,4
10,6,36.1,24.4,175.9,7.99,18,25,100,19.1,29.0,10.0,10
9,3,21.7,19.0,161.2,9.87,18,25,89,23.7,20.8,9.89,9
6,6,32.5,23.1,164.3,9.43,18,25,72,16.9,24.0,12.0,6
5,4,15.0,18.4,146.9,8.93,18,25,42,14.5,15.2,8.4,5
8,4,32.6,15.0,145.4,10.08,18,25,83,26.2,15.6,10.38,8
8,2,31.4,25.7,138.0,9.92,18,25,100,43.8,29.6,12.5,8
10,6,45.0,25.7,133.8,8.48,18,25,101,21.5,28.3,10.1,10
8,4,21.3,18.4,151.7,9.96,18,25,78,23.6,23.1,9.75,8
8,6,29.3,16.9,131.3,9.98,18,25,66,20.7,14.4,8.25,8
10,4,35.4,21.5,141.5,11.25,18,25,88,18.3,22.3,8.8,10
10,7,22.0,15.0,142.2,9.55,18,25,82,16.9,24.9,8.2,10
9,9,32.6,20.0,172.3,10.05,18,25,97,14.6,26.1,10.78,9
7,5,25.6,22.9,116.4,9.95,18,25,38,12.8,20.7,5.43,7
7,4,26.8,20.7,118.7,8.58,18,25,50,15.1,20.7,7.14,7
10,4,26.7,21.2,147.1,9.43,18,25,100,21.2,23.7,10.0,10
7,2,21.3,21.0,131.0,9.29,18,25,68,26.2,12.0,9.71,7
7,3,34.2,22.0,151.9,9.97,18,25,59,30.9,24.8,8.43,7
7,6,26.4,22.1,129.1,10.63,18,25,46,14.0,24.1,6.57,7
9,7,27.4,15.0,136.0,10.01,18,25,90,16.7,18.7,10.0,9
6,3,27.1,22.1,138.9,10.58,18,25,50,18.7,21.3,8.33,6
10,3,29.9,20.6,161.1,9.55,18,25,118,33.6,15.1,11.8,10
8,4,18.1,31.1,133.9,9.14,18,25,69,21.8,27.9,8.62,8
8,2,34.0,24.2,127.0,9.98,18,25,113,46.6,23.9,14.12,8
10,7,31.5,29.7,133.3,8.15,18,25,62,16.6,31.2,6.2,10
7,3,24.5,20.2,151.4,9.86,18,25,61,21.7,14.4,8.71,7
7,5,33.9,23.3,136.1,9.3,18,25,49,23.3,24.5,7.0,7
7,5,35.9,23.8,172.6,7.44,18,25,82,20.9,25.7,11.71,7
7,5,26.1,22.3,155.6,11.13,18,25,41,16.6,24.0,5.86,7
9,5,24.2,15.0,117.7,9.84,18,25,69,19.3,15.1,7.67,9
6,10,28.3,18.9,143.5,9.65,18,25,30,10.0,18.6,5.0,6
10,3,35.5,16.5,139.2,10.5,18,25,103,31.0,20.9,10.3,10
10,4,23.4,19.9,152.9,8.02,18,25,101,27.5,19.6,10.1,10
9,2,27.5,18.2,130.1,8.33,18,25,77,36.4,20.4,8.56,9
3,3,30.0,19.2,158.2,7.59,18,25,47,22.2,17.2,15.67,3
6,3,28.6,26.2,158.2,9.65,18,25,53,22.5,24.8,8.83,6
10,2,22.3,29.0,141.9,9.08,18,25,92,40.3,24.9,9.2,10
9,4,42.9,15.0,135.0,9.02,18,25,96,25.7,12.1,10.67,9
5,4,33.2,19.7,135.8,10.7,18,25,33,16.1,22.3,6.6,5
9,6,35.0,21.7,128.0,9.41,18,25,59,19.9,23.0,6.56,9
7,3,27.2,20.5,143.0,7.83,18,25,56,22.1,15.2,8.0,7
10,2,18.5,29.0,141.0,7.56,18,25,83,28.0,28.9,8.3,10
6,1,28.7,22.9,161.3,8.26,18,25,88,64.0,29.6,14.67,6
6,5,30.1,26.1,164.4,11.09,18,25,60,20.0,23.9,10.0,6
9,5,36.4,26.7,149.2,9.25,18,25,71,20.1,23.5,7.89,9
9,4,31.1,26.7,168.4,10.54,18,25,91,25.9,28.9,10.11,9
8,4,18.2,20.5,122.9,8.82,18,25,47,15.2,21.1,5.88,8
8,9,27.5,25.6,154.0,9.98,18,25,53,16.3,22.1,6.62,8
9,3,23.7,26.2,140.3,9.28,18,25,74,27.2,29.4,8.22,9
10,5,29.1,24.0,149.8,10.16,18,25,91,22.1,25.6,9.1,10
5,4,31.6,23.1,140.5,9.88,18,25,39,17.2,22.1,7.8,5
7,8,31.3,16.4,164.7,7.61,18,25,72,18.9,12.0,10.29,7
9,3,31.9,16.1,150.8,9.61,18,25,92,34.8,19.5,10.22,9
6,2,18.4,20.7,138.3,9.46,18,25,58,19.3,19.5,9.67,6
9,5,25.4,24.0,149.6,9.77,18,25,76,25.9,16.5,8.44,9
7,8,36.0,15.0,136.6,10.23,18,25,72,18.2,13.6,10.29,7
5,3,36.9,21.9,143.0,9.14,18,25,54,26.0,18.5,10.8,5
8,4,18.3,16.7,153.7,8.05,18,25,63,17.6,23.7,7.88,8
8,7,32.7,18.3,150.9,9.67,18,25,55,18.7,12.2,6.88,8
10,5,25.1,18.9,126.0,7.77,18,25,86,21.9,20.8,8.6,10
8,7,20.4,17.6,154.0,10.03,18,25,71,13.6,23.9,8.88,8
8,3,24.6,25.6,122.0,8.98,18,25,85,35.6,25.8,10.62,8
9,1,33.0,29.7,139.3,11.19,18,25,87,66.3,30.6,9.67,9
9,4,26.3,21.9,138.6,8.66,18,25,64,20.8,17.0,7.11,9
10,9,23.8,19.8,142.1,10.65,18,25,83,18.4,20.2,8.3,10
7,5,31.0,30.8,130.5,9.59,18,25,63,19.0,33.3,9.0,7
10,0,26.1,28.4,153.0,8.77,18,25,108,80.0,33.2,10.8,10
7,4,28.1,17.3,147.0,8.9,18,25,75,26.0,22.1,10.71,7
6,5,34.5,25.2,147.0,8.9,18,25,30,13.8,20.7,5.0,6
7,3,29.3,19.5,153.1,11.11,18,25,87,36.0,15.2,12.43,7
7,4,21.9,15.3,170.0,9.55,18,25,69,13.6,15.5,9.86,7
10,3,31.2,20.7,129.7,9.55,18,25,90,29.7,21.6,9.0,10
10,2,30.5,27.2,141.2,9.2,18,25,92,41.3,28.6,9.2,10
5,4,28.7,27.0,140.4,10.71,18,25,33,17.1,28.0,6.6,5
6,3,20.7,20.0,116.3,9.62,18,25,54,15.9,17.0,9.0,6
9,8,43.4,15.5,106.8,9.43,18,25,102,23.5,16.8,11.33,9
8,2,28.0,21.3,126.2,9.51,18,25,65,31.3,19.6,8.12,8
6,3,19.3,24.5,135.8,9.03,18,25,34,17.0,26.2,5.67,6
9,8,26.8,27.0,149.7,8.68,18,25,82,15.0,30.8,9.11,9
6,6,28.1,24.8,137.8,9.2,18,25,47,17.0,30.2,7.83,6
7,8,24.0,25.4,119.4,8.96,18,25,45,15.9,22.0,6.43,7
8,6,37.1,22.0,153.0,9.32,18,25,82,23.9,24.1,10.25,8
9,3,34.1,30.8,110.9,8.91,18,25,88,29.3,36.4,9.78,9
7,3,41.7,20.8,162.9,9.44,18,25,60,27.4,22.8,8.57,7
8,3,33.7,17.0,113.7,8.48,18,25,80,26.8,20.3,10.0,8
6,3,38.6,17.5,142.4,10.02,18,25,71,32.6,14.9,11.83,6
10,7,19.7,27.7,134.4,11.73,18,25,68,21.6,29.6,6.8,10
10,4,26.0,21.0,131.2,10.33,18,25,78,26.8,24.7,7.8,10
7,2,17.2,22.6,129.1,9.44,18,25,47,21.3,18.8,6.71,7
10,8,27.7,15.0,132.1,8.88,18,25,61,20.0,14.3,6.1,10
8,0,29.4,28.2,153.7,10.42,18,25,77,61.0,28.6,9.62,8
8,1,28.4,31.1,143.9,9.79,18,25,84,60.0,24.0,10.5,8
8,7,29.0,25.6,134.9,8.86,18,25,77,18.6,30.5,9.62,8
7,4,34.9,18.7,139.2,8.68,18,25,78,28.1,12.8,11.14,7
6,1,34.2,24.1,139.6,8.79,18,25,72,57.4,26.3,12.0,6
8,7,21.4,28.6,160.0,8.5,18,25,65,17.0,28.7,8.12,8
10,2,23.5,26.3,145.3,10.33,18,25,85,33.3,25.3,8.5,10
9,4,20.9,15.0,143.9,9.57,18,25,88,25.2,12.3,9.78,9
8,7,17.6,22.8,141.6,10.15,18,25,30,10.0,28.8,3.75,8
10,6,21.0,19.9,158.5,8.89,18,25,92,17.1,12.1,9.2,10
8,3,28.9,19.5,133.8,9.16,18,25,64,28.4,12.3,8.0,8
9,3,37.1,19.4,140.3,8.98,18,25,94,35.0,18.1,10.44,9
6,1,19.8,29.1,129.4,9.03,18,25,45,37.9,24.4,7.5,6
7,8,23.4,22.0,141.5,9.98,18,25,30,17.8,22.9,4.29,7
9,7,19.2,20.4,152.4,10.2,18,25,66,15.1,20.7,7.33,9
9,6,19.6,24.1,130.3,11.01,18,25,53,16.3,20.6,5.89,9
6,4,31.9,20.2,132.9,9.22,18,25,48,24.2,22.6,8.0,6
10,3,26.4,21.7,132.1,11.82,18,25,90,27.5,25.0,9.0,10
8,3,23.8,28.5,147.8,7.99,18,25,65,24.9,34.0,8.12,8
7,7,27.5,24.5,130.7,9.6,18,25,39,17.0,22.5,5.57,7
10,2,18.9,24.7,148.6,9.44,18,25,80,30.3,27.6,8.0,10
9,7,17.0,29.6,136.4,9.94,18,25,54,10.0,30.5,6.0,9
8,1,30.1,15.0,139.5,10.23,18,25,80,58.6,17.5,10.0,8
9,1,21.9,27.2,125.3,10.63,18,25,81,57.2,31.4,9.0,9
10,5,23.0,22.3,165.3,9.22,18,25,74,16.0,20.1,7.4,10
7,4,29.5,23.6,147.0,10.07,18,25,55,24.4,27.9,7.86,7
10,4,27.3,15.0,153.4,8.74,18,25,99,30.0,18.2,9.9,10
8,4,22.4,19.4,151.5,10.41,18,25,60,18.8,22.9,7.5,8
7,6,31.8,15.0,141.0,11.0,18,25,55,13.6,15.5,7.86,7
6,3,31.8,19.7,134.6,8.77,18,25,89,35.9,20.1,14.83,6
6,2,26.0,19.6,153.5,9.62,18,25,74,28.9,17.4,12.33,6
10,7,29.2,15.3,176.6,10.18,18,25,71,18.0,16.9,7.1,10
10,7,26.9,15.0,154.1,11.05,18,25,71,16.0,12.0,7.1,10
8,4,15.0,21.9,137.2,9.07,18,25,63,16.0,19.7,7.88,8
7,5,27.9,15.0,155.8,8.18,18,25,58,23.3,12.0,8.29,7
9,4,28.8,22.9,128.8,9.72,18,25,94,22.5,22.3,10.44,9
8,2,37.4,20.7,147.9,7.23,18,25,74,39.8,13.2,9.25,8
10,0,30.0,20.0,143.2,9.14,18,25,100,71.0,23.8,10.0,10
6,5,27.4,15.0,122.5,8.68,18,25,34,17.1,16.6,5.67,6
9,5,27.6,29.6,142.6,8.32,18,25,67,18.1,26.6,7.44,9
10,4,18.5,27.1,153.8,10.64,18,25,90,21.9,31.6,9.0,10
7,5,27.9,19.8,132.3,9.66,18,25,66,21.3,14.7,9.43,7
7,3,23.1,29.8,146.3,8.62,18,25,56,19.1,28.9,8.0,7
9,4,32.7,24.0,137.9,8.7,18,25,92,24.4,28.0,10.22,9
6,4,29.4,27.9,123.0,11.66,18,25,44,20.4,25.0,7.33,6
6,1,31.4,17.0,160.4,9.97,18,25,53,37.5,20.8,8.83,6
6,7,24.1,15.8,164.0,7.67,18,25,54,14.2,12.0,9.0,6
10,4,20.1,26.4,150.6,9.9,18,25,93,22.9,21.5,9.3,10
8,5,35.3,15.9,159.4,8.29,18,25,103,23.5,15.1,12.88,8
9,1,25.3,31.3,158.0,9.79,18,25,92,61.6,22.4,10.22,9
6,9,26.5,18.8,153.1,8.54,18,25,56,16.3,22.5,9.33,6
5,1,28.6,29.6,164.6,10.41,18,25,59,43.8,28.9,11.8,5
9,4,36.5,16.7,140.3,8.57,18,25,94,27.6,12.0,10.44,9
8,3,21.6,19.2,164.1,11.0,18,25,61,26.0,25.8,7.62,8
5,6,21.7,15.0,127.0,11.19,18,25,42,18.0,12.0,8.4,5
8,2,35.2,15.0,130.7,7.18,18,25,107,52.4,21.5,13.38,8
7,4,26.4,31.0,135.5,7.75,18,25,30,14.0,36.0,4.29,7
9,4,28.1,33.8,169.1,9.97,18,25,73,17.7,34.0,8.11,9
4,4,30.0,17.2,114.6,9.84,18,25,30,17.6,12.0,7.5,4
10,6,26.2,15.0,147.6,9.85,18,25,97,24.5,13.1,9.7,10
7,8,31.9,19.4,157.3,8.44,18,25,79,16.0,27.4,11.29,7
8,6,17.5,24.2,134.7,9.37,18,25,63,16.0,24.5,7.88,8
9,5,29.1,28.4,148.5,9.13,18,25,72,25.7,23.7,8.0,9
7,1,26.7,20.7,153.2,10.65,18,25,84,69.7,24.2,12.0,7
8,9,23.8,27.0,130.8,9.53,18,25,51,11.4,28.9,6.38,8
7,3,23.9,28.5,135.3,10.42,18,25,64,20.7,31.3,9.14,7
7,3,25.0,20.9,172.2,10.9,18,25,48,19.0,20.2,6.86,7
9,2,26.7,18.7,144.8,10.56,18,25,85,41.0,22.7,9.44,9
7,5,32.6,29.3,168.8,9.87,18,25,59,17.3,36.5,8.43,7
7,6,27.4,26.1,148.6,9.19,18,25,60,17.3,27.6,8.57,7
9,5,29.4,25.6,178.6,8.92,18,25,82,19.2,24.5,9.11,9
10,4,40.9,24.9,160.4,9.73,18,25,119,38.2,28.9,11.9,10
8,3,27.9,28.4,144.7,10.85,18,25,67,22.7,34.5,8.38,8
8,4,32.0,29.9,125.0,10.02,18,25,75,25.2,32.3,9.38,8
9,4,19.8,20.9,126.7,9.24,18,25,84,22.6,19.5,9.33,9
7,5,34.4,16.0,133.2,9.41,18,25,84,26.2,12.0,12.0,7
8,0,34.9,24.4,136.7,7.98,18,25,52,47.2,18.8,6.5,8
10,3,22.4,15.0,129.1,8.94,18,25,88,25.3,12.0,8.8,10
7,4,31.5,25.5,151.8,10.91,18,25,75,27.0,21.7,10.71,7
10,10,19.7,24.6,151.0,8.28,18,25,66,14.7,27.0,6.6,10
9,1,37.2,27.4,133.5,9.36,18,25,114,80.0,29.7,12.67,9
10,4,25.5,22.5,145.3,8.33,18,25,70,16.4,20.2,7.0,10
9,5,35.1,22.7,138.9,10.03,18,25,93,23.8,20.7,10.33,9
9,2,30.0,25.6,132.5,11.52,18,25,92,37.2,27.7,10.22,9
8,4,31.8,15.0,139.9,11.78,18,25,68,23.7,12.0,8.5,8
7,3,31.8,28.0,162.4,9.24,18,25,42,19.3,26.8,6.0,7
9,9,31.6,28.0,146.5,10.32,18,25,59,15.3,24.8,6.56,9
9,2,17.7,23.6,147.2,7.34,18,25,61,25.4,25.5,6.78,9
8,1,23.5,25.7,131.6,10.31,18,25,92,64.0,23.7,11.5,8
5,2,17.3,22.4,189.1,9.19,18,25,49,19.4,25.2,9.8,5
8,7,19.6,16.7,145.4,9.63,18,25,60,14.2,13.9,7.5,8
10,7,30.0,29.7,147.0,10.04,18,25,98,17.5,30.4,9.8,10
8,5,30.3,18.4,131.8,9.36,18,25,75,22.8,16.0,9.38,8
6,3,18.9,19.5,90.3,8.29,18,25,49,17.9,15.1,8.17,6
6,3,29.2,26.8,159.1,11.28,18,25,72,23.3,25.2,12.0,6
8,5,29.1,22.4,142.1,10.99,18,25,50,23.4,21.5,6.25,8
7,6,27.6,19.0,155.3,10.78,18,25,63,16.5,15.6,9.0,7
7,6,22.8,16.1,142.1,9.28,18,25,61,12.9,12.0,8.71,7
8,2,21.3,18.3,130.1,11.18,18,25,62,24.8,18.6,7.75,8
7,2,27.1,25.5,148.4,10.22,18,25,59,25.0,32.7,8.43,7
10,7,23.6,19.3,124.0,9.8,18,25,66,16.0,19.7,6.6,10
9,5,18.9,25.6,115.7,9.12,18,25,58,16.3,24.8,6.44,9
8,4,34.3,27.0,153.9,8.07,18,25,77,19.1,28.9,9.62,8
8,5,34.4,22.0,135.6,8.24,18,25,80,19.5,23.7,10.0,8
7,6,26.4,19.5,173.5,8.04,18,25,61,17.4,23.1,8.71,7
8,6,21.0,24.6,140.7,8.38,18,25,58,15.5,23.2,7.25,8
9,8,29.0,19.7,168.0,9.21,18,25,75,21.0,15.1,8.33,9
9,6,39.4,17.0,162.8,10.15,18,25,74,22.4,19.8,8.22,9
8,5,30.2,21.3,125.4,8.26,18,25,74,19.9,21.1,9.25,8
9,5,21.2,20.6,143.9,9.48,18,25,53,13.9,21.5,5.89,9
7,5,39.8,29.2,149.0,9.86,18,25,44,24.8,32.3,6.29,7
9,6,33.7,22.8,162.5,8.22,18,25,76,19.3,23.5,8.44,9
6,3,22.8,27.2,148.1,9.59,18,25,32,14.4,28.8,5.33,6
8,3,24.2,28.3,150.0,8.89,18,25,56,17.8,30.5,7.0,8
9,3,34.7,18.1,153.6,9.23,18,25,103,38.5,19.3,11.44,9
8,5,22.9,19.1,149.1,8.89,18,25,77,17.3,14.3,9.62,8
8,3,20.3,23.7,157.9,9.09,18,25,47,15.9,23.1,5.88,8
6,4,24.1,21.5,124.5,9.3,18,25,40,24.4,13.5,6.67,6
9,6,23.0,28.7,142.2,9.98,18,25,56,18.4,33.5,6.22,9
7,4,30.3,24.3,145.0,9.07,18,25,51,16.5,28.4,7.29,7
10,10,36.7,19.0,117.1,10.87,18,25,70,16.3,25.3,7.0,10
6,1,21.5,28.4,154.8,9.0,18,25,35,28.0,22.9,5.83,6
9,8,34.6,15.0,152.2,7.09,18,25,84,22.9,13.8,9.33,9
8,8,33.4,22.4,120.0,9.56,18,25,48,13.4,27.4,6.0,8
6,2,28.3,22.6,135.2,9.05,18,25,47,23.1,18.1,7.83,6
8,5,22.0,17.7,148.6,10.09,18,25,74,14.5,25.8,9.25,8
10,2,22.7,20.3,138.5,9.59,18,25,78,40.1,15.3,7.8,10
5,6,21.6,30.4,179.8,9.31,18,25,52,14.2,28.6,10.4,5
8,4,23.1,15.0,123.9,9.74,18,25,54,17.1,23.0,6.75,8
8,4,32.1,24.0,139.3,9.53,18,25,77,26.5,25.9,9.62,8
8,6,30.4,19.7,125.4,10.05,18,25,50,12.7,17.2,6.25,8
9,6,23.1,20.7,140.0,8.5,18,25,83,11.2,16.7,9.22,9
8,2,28.5,15.0,146.4,10.0,18,25,93,37.9,12.0,11.62,8
6,4,34.0,19.1,131.7,9.7,18,25,60,17.6,19.4,10.0,6
6,4,26.8,16.3,138.0,9.97,18,25,41,12.1,12.0,6.83,6
8,5,33.5,20.4,155.4,6.94,18,25,82,24.6,18.4,10.25,8
9,7,15.0,25.0,131.4,10.25,18,25,73,13.8,31.6,8.11,9
7,3,30.4,32.9,149.3,9.92,18,25,65,25.7,33.7,9.29,7
7,4,33.8,24.3,155.6,10.12,18,25,70,19.9,29.3,10.0,7
10,3,32.7,18.1,132.0,9.86,18,25,86,25.6,17.6,8.6,10
5,5,31.8,21.0,148.0,8.06,18,25,40,19.2,17.9,8.0,5
10,5,29.0,22.1,159.7,9.99,18,25,113,24.4,25.4,11.3,10
7,6,35.8,18.1,135.5,9.16,18,25,72,28.4,15.7,10.29,7
8,3,27.9,20.6,141.6,10.3,18,25,68,22.4,18.7,8.5,8
7,5,29.2,19.3,157.3,8.78,18,25,68,18.6,24.3,9.71,7
8,6,26.2,15.3,152.6,7.91,18,25,69,22.0,12.7,8.62,8
6,2,30.9,17.7,145.5,11.22,18,25,65,28.4,13.8,10.83,6
9,3,24.8,23.3,161.5,10.2,18,25,72,24.3,21.2,8.0,9
9,4,32.2,17.8,169.2,10.07,18,25,107,27.9,23.2,11.89,9
8,3,31.9,25.9,145.0,8.5,18,25,76,26.8,29.7,9.5,8
10,5,23.7,15.2,142.8,10.83,18,25,112,25.4,17.5,11.2,10
9,6,15.0,20.5,170.9,10.24,18,25,70,14.3,25.7,7.78,9
7,3,19.1,24.0,136.2,9.1,18,25,52,15.2,20.7,7.43,7
7,3,26.6,23.9,140.7,8.44,18,25,79,28.2,19.2,11.29,7
8,9,36.7,19.3,150.5,10.33,18,25,56,18.3,25.8,7.0,8
8,7,30.8,25.0,145.4,9.03,18,25,64,19.9,17.0,8.0,8
8,0,20.6,23.2,145.9,11.03,18,25,73,50.3,26.7,9.12,8
10,4,29.3,20.6,114.0,9.48,18,25,105,24.2,13.6,10.5,10
6,3,29.2,18.3,152.8,9.22,18,25,48,21.3,12.6,8.0,6
9,3,33.5,24.4,155.3,9.95,18,25,97,29.9,30.1,10.78,9
7,3,32.7,25.2,123.5,8.97,18,25,60,26.9,22.5,8.57,7
8,5,25.6,24.8,145.2,11.48,18,25,72,14.2,26.3,9.0,8
6,5,38.7,15.0,144.2,10.34,18,25,65,24.1,18.1,10.83,6
9,5,32.2,19.5,170.4,10.15,18,25,96,27.1,16.3,10.67,9
9,5,18.4,29.0,136.4,9.85,18,25,86,23.8,29.1,9.56,9
6,4,29.8,27.9,143.5,10.01,18,25,39,21.1,28.5,6.5,6
9,3,47.5,24.6,151.3,11.62,18,25,60,28.9,24.0,6.67,9
8,3,26.0,17.5,144.0,8.47,18,25,69,25.6,18.0,8.62,8
6,1,20.7,34.9,153.5,9.98,18,25,32,27.6,35.9,5.33,6
7,6,33.8,15.0,131.3,9.4,18,25,64,18.2,12.0,9.14,7
5,5,31.9,21.5,132.4,9.34,18,25,31,18.9,22.4,6.2,5
7,3,18.5,20.0,148.0,8.45,18,25,102,25.2,27.8,14.57,7
8,5,32.9,16.1,140.2,10.08,18,25,89,22.8,17.6,11.12,8
5,2,30.0,28.9,139.9,7.67,18,25,32,20.7,28.5,6.4,5
7,2,34.3,20.4,166.5,8.88,18,25,66,35.0,23.0,9.43,7
10,4,37.4,23.4,165.6,11.53,18,25,106,32.9,22.3,10.6,10
8,9,29.4,21.8,143.2,10.06,18,25,59,16.3,25.5,7.38,8
7,7,24.8,30.2,146.0,9.02,18,25,62,12.2,36.8,8.86,7
7,2,30.4,16.8,150.5,10.97,18,25,73,28.5,16.4,10.43,7
10,4,25.5,16.7,141.9,9.76,18,25,103,24.8,25.3,10.3,10
7,4,31.4,31.7,123.7,8.49,18,25,37,19.9,36.5,5.29,7
8,5,28.0,23.4,150.8,9.47,18,25,70,20.7,17.5,8.75,8
6,6,17.3,22.1,139.9,9.95,18,25,31,10.0,27.4,5.17,6
7,5,27.0,19.2,122.1,7.36,18,25,65,19.7,17.3,9.29,7
8,9,21.4,22.6,148.6,8.64,18,25,60,10.0,24.4,7.5,8
10,1,20.0,25.2,153.2,11.92,18,25,94,66.9,26.2,9.4,10
10,5,35.5,25.2,160.9,9.84,18,25,90,19.0,25.0,9.0,10
9,3,21.0,28.5,140.2,9.37,18,25,85,28.3,25.5,9.44,9
9,3,27.9,23.8,128.7,9.86,18,25,80,30.0,23.3,8.89,9
7,3,15.0,15.0,128.9,9.87,18,25,58,19.2,12.0,8.29,7
8,4,21.6,21.0,146.2,7.46,18,25,66,13.4,23.1,8.25,8
10,7,33.1,22.8,136.4,9.49,18,25,73,15.2,22.3,7.3,10
10,5,31.0,19.4,167.7,8.26,18,25,82,19.5,28.6,8.2,10
6,2,29.8,32.2,133.1,7.25,18,25,45,24.2,33.3,7.5,6
